,name,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,class
645,5_014.png,1.8941941,-39.955128,-21.04393,2.3629532,-16.835041,-17.533817,-0.4011078,-15.426502,-25.611925,-4.7085285,-17.653656,-12.08321,6.184806,-19.281761,-6.3995285,-2.5233307,25.243172,6.5281506,0.96187544,25.861086,4.9173584,-0.39772606,26.449396,37.14233,-2.8145967,26.418165,42.398434,-2.3455753,-34.488697,-29.617027,5.783698,-34.708263,-32.01145,-2.9210567,51.69257,43.67048,-1.8527212,52.27925,47.315792,2.7570724,-74.977425,-48.071854,4.4694386,-74.12979,-55.64449,-8.023705,92.18129,62.125305,-0.5384617,91.700775,70.94883,2.7570724,-74.977425,-48.071854,4.4694386,-74.12979,-55.64449,-23.84554,1.1219864,-18.451836,-11.179363,-0.735836,-6.806307,-12.952204,-0.5061188,-12.768154,-13.596234,-0.76706696,-1.5502052,mountain
646,5_015.png,1.5968261,-39.968117,-38.14475,2.5151806,-17.410614,-16.924358,-0.19116211,-16.82074,-26.1708,-3.9248114,-18.401001,-14.91449,6.192029,-18.495579,-7.603508,-1.7826614,26.36554,7.981936,0.13123369,26.6281,9.415795,-0.5664644,27.226091,48.85737,-1.8950248,26.749908,52.092377,-1.4096308,-35.811615,-31.838848,6.000867,-35.31632,-33.774307,-2.3491259,53.591633,56.839306,-1.7637911,53.378006,61.50817,3.1425152,-75.9702,-66.61269,4.642373,-75.09396,-75.289955,-6.901272,93.75021,91.61316,-0.40529728,93.155655,103.02382,3.1425152,-75.9702,-66.61269,4.642373,-75.09396,-75.289955,-24.088724,0.21704483,-21.250614,-13.557846,-0.49120522,-3.8285146,-13.971884,0.12246704,-13.939632,-14.886407,-0.96738815,-0.5935097,mountain
647,5_016.png,1.6790802,-39.96474,-32.500473,2.4786396,-17.066387,-11.956303,-0.90308857,-16.223343,-26.35693,-4.292426,-17.18084,-6.1661034,6.751693,-18.05394,-2.6496124,-2.6373968,24.40104,8.278272,0.5581536,25.380903,10.874623,-0.61235046,25.210176,49.70369,-3.2612991,24.46135,53.41504,-1.8137865,-34.247227,-18.122406,5.848604,-34.277283,-29.006542,-3.2497473,49.611214,57.981964,-2.7031455,49.84225,64.289665,3.0667152,-74.65916,-45.91069,4.3262634,-73.79483,-66.2192,-8.130249,90.02315,85.77025,-1.1808043,89.3598,101.50232,3.0667152,-74.65916,-45.91069,4.3262634,-73.79483,-66.2192,-24.44218,0.41955566,-28.524384,-11.462058,-0.33800697,-2.1030312,-13.398061,-0.45354462,-25.007893,-14.111007,-1.086834,1.6083183,mountain
648,5_017.png,-0.7222581,-39.993473,-23.983067,2.3946466,-17.510284,-17.134562,-2.483778,-16.022102,-26.747887,-6.258821,-16.355286,-11.592804,5.6595507,-19.161144,-8.101021,-1.5928473,26.346115,5.452401,0.61057806,26.849796,7.8036594,-0.0485816,26.288822,46.722008,-1.1800046,26.41863,48.15779,-3.8641744,-33.86557,-28.727365,3.1757727,-35.183247,-34.848907,-1.641429,52.634937,52.174408,-0.56942654,53.268425,55.961452,-1.287662,-74.62881,-48.789738,-0.84525585,-74.40697,-62.752666,-4.2179413,93.39817,72.23678,3.451602,92.49214,83.86521,-1.287662,-74.62881,-48.789738,-0.84525585,-74.40697,-62.752666,-25.984146,2.9360237,-19.019318,-12.304756,0.4120083,0.7866564,-14.065775,0.1301651,-15.5275345,-13.436179,0.5418167,2.2224388,mountain
649,5_018.png,0.7380924,-39.99319,-47.97682,1.9102707,-16.804527,-15.2536125,-1.551508,-15.725315,-32.4516,-5.851059,-17.823044,-9.706375,5.817226,-18.9286,-7.991905,-2.3359466,24.536448,14.241983,0.41512442,25.342684,9.606139,0.047462463,25.532644,44.796745,-2.2653842,25.739449,49.88425,-3.9407883,-34.62757,-24.959988,4.265718,-34.653915,-40.443504,-2.288484,50.06909,59.038727,-1.8502598,51.08213,59.49039,0.34746838,-74.850334,-68.39734,1.4536462,-74.41753,-92.95979,-6.5767407,90.291855,102.476074,0.961812,90.84575,112.00668,0.34746838,-74.850334,-68.39734,1.4536462,-74.41753,-92.95979,-24.759012,0.9623604,-33.966347,-11.445834,0.23023033,-12.325268,-13.090727,-0.1431961,-32.251877,-13.75868,0.4370346,-7.2377586,mountain
650,5_019.png,0.9597535,-39.98848,-42.3853,2.9202309,-16.933758,-19.020237,-1.583787,-17.831165,-26.681538,-5.281432,-18.298157,-13.016117,6.3779173,-17.95496,-7.4287415,-2.2095232,27.700598,8.505767,0.49490213,27.820364,9.176832,-0.7386918,26.52064,50.511967,-1.6847744,26.803846,52.0209,-2.3612013,-35.231915,-32.036354,4.7941303,-35.786125,-34.11028,-2.948215,54.221237,59.01773,-1.1898723,54.62421,61.197735,1.7040229,-76.013824,-71.51097,2.6484132,-74.98118,-79.40626,-7.013439,95.00314,98.49235,0.9558449,93.81926,106.49371,1.7040229,-76.013824,-71.51097,2.6484132,-74.98118,-79.40626,-25.821003,-0.57474136,-16.398403,-12.401617,-1.1444244,-2.2446723,-14.161653,-0.2315445,-10.811028,-13.3477,-0.8612175,-0.73573685,mountain
651,5_020.png,1.8118849,-39.958942,-43.982018,3.1475306,-17.376076,-26.733624,-1.7434206,-16.113045,-34.292683,-6.3201733,-17.130241,-18.382812,7.4895287,-18.576118,-14.168648,-2.319891,24.802423,2.240599,0.6842532,26.388054,4.014437,-1.0243056,25.566895,47.147327,-2.6138048,25.520597,47.231144,-3.1726427,-34.506317,-45.116436,5.746108,-34.689163,-48.46133,-3.3441966,50.369316,49.387924,-1.9295516,51.908653,51.245583,2.165835,-75.1221,-87.47461,4.0313997,-73.991264,-94.06719,-8.682674,90.98511,91.74609,-0.21484375,91.210754,96.85144,2.165835,-75.1221,-87.47461,4.0313997,-73.991264,-94.06719,-26.435368,1.2032394,-16.072083,-11.487087,0.21215248,-3.4914944,-12.625667,-0.24263763,-11.857918,-13.076587,0.16585541,-3.4076767,mountain
652,5_021.png,0.57824135,-39.995823,-7.1357265,2.2838116,-17.920723,-12.601122,-1.5989561,-16.09299,-26.909233,-5.511757,-16.260574,-5.4817295,6.3146353,-17.867088,-4.0739365,-2.5177732,26.060408,6.1383815,0.041561604,26.366138,6.55546,-0.39325094,26.23819,43.11066,-2.6689906,25.422369,50.48473,-3.2279453,-34.181297,-18.082851,4.715679,-33.96008,-30.98317,-2.911024,52.298595,49.249043,-2.627429,51.788506,57.040188,0.7948494,-75.03469,-20.823347,1.8493671,-73.09833,-42.51413,-6.933819,93.15199,51.989536,0.23888302,90.92676,68.571144,0.7948494,-75.03469,-20.823347,1.8493671,-73.09833,-42.51413,-25.301842,2.5022507,-29.257925,-11.970633,-0.7348957,-5.7422724,-13.47545,0.8957367,-27.850132,-14.246372,-1.5507164,1.6317978,mountain
653,5_022.png,1.3185153,-39.978264,-35.764275,2.7961302,-18.20324,-19.32056,-2.1207428,-17.87408,-28.631824,-5.5371866,-17.23006,-15.661987,6.340664,-17.831383,-10.773521,-2.3411875,27.657347,4.85128,0.8484092,28.188808,8.577305,-0.60507345,27.161032,48.83326,-1.5207238,27.047306,49.27346,-2.7410564,-35.4333,-34.982548,4.219921,-35.705463,-39.405346,-2.946261,54.81838,53.68454,-0.67231464,55.236115,57.850765,1.7650404,-75.92979,-67.11219,2.3508549,-75.165504,-78.80425,-7.452358,95.314865,85.81418,1.1967516,94.69615,97.24967,1.7650404,-75.92979,-67.11219,2.3508549,-75.165504,-78.80425,-26.473618,0.34106064,-19.168892,-11.991983,-0.49308586,1.1376619,-14.595766,-0.26026154,-14.280426,-12.907635,-0.6068115,1.5778618,mountain
654,5_023.png,1.2178514,-39.981457,-15.087496,3.6992607,-16.264236,-12.892147,-0.28804016,-15.627438,-28.824936,-5.3508053,-17.696331,-7.47217,6.2745423,-18.487274,-3.7761154,-2.1813054,25.18467,4.839283,0.5336795,26.62505,4.9089932,-0.17232037,26.393085,43.725525,-2.084498,25.706236,47.854668,-1.6515446,-33.960567,-20.364317,5.986502,-34.11471,-32.60105,-2.3536258,51.577755,48.56481,-1.5508184,52.331284,52.763664,2.900577,-74.272514,-30.367233,3.8700833,-73.76568,-52.773125,-6.9057474,91.8897,58.567726,0.5656004,91.982254,72.93574,2.900577,-74.272514,-30.367233,3.8700833,-73.76568,-52.773125,-24.980705,0.3951378,-34.145996,-11.60988,0.5377407,-7.974338,-13.355358,-0.39580536,-30.449942,-13.522058,-0.14910889,-3.8451958,mountain
655,6_000.png,0.84063673,-39.99117,-40.346687,2.514389,-18.450428,-14.3320465,-3.1927996,-17.036312,-19.203548,-6.6708164,-16.92783,-16.397224,3.0863237,-15.752552,-13.161861,-0.8747134,24.870949,12.154342,-0.6801605,24.96193,13.8129225,0.066988945,22.396362,63.437397,-0.4600525,23.325449,62.676758,-4.1564274,-35.378258,-30.72927,-0.10647583,-32.788864,-32.36541,-0.8077245,47.26731,75.591736,-1.140213,48.28738,76.489685,-0.45982456,-75.75638,-68.24506,-2.1218052,-72.39308,-75.54299,-4.5043273,87.64543,113.10753,0.87511635,87.891594,119.66727,-0.45982456,-75.75638,-68.24506,-2.1218052,-72.39308,-75.54299,-26.40576,1.3231277,-12.616619,-14.792086,-0.77391243,-0.42474174,-16.64862,2.4984055,-9.381256,-15.319128,0.15517426,-1.185379,mountain
656,6_001.png,0.91895056,-39.98944,-37.400463,2.8840942,-18.562103,-12.489338,-4.090316,-16.873951,-21.559193,-7.5502934,-16.453419,-14.755848,4.8112583,-16.177155,-11.425743,-0.8678279,25.142084,10.076401,-0.5362754,24.930107,13.104765,0.6783099,22.56396,67.96972,-0.3460989,23.529934,66.87477,-4.666199,-35.015522,-27.245186,0.7209425,-33.051105,-32.984936,-0.18951797,47.706043,78.04612,-0.8823743,48.46004,79.97954,-1.0212412,-75.28283,-59.62544,-1.0861144,-72.76268,-75.40561,-3.834476,87.97335,110.42638,0.9246826,88.171616,122.40021,-1.0212412,-75.28283,-59.62544,-1.0861144,-72.76268,-75.40561,-27.444588,1.4843636,-22.0486,-14.68661,-0.9714985,0.09004402,-15.083036,1.7606277,-18.718494,-15.7110195,-0.0055236816,-1.0049057,mountain
657,6_002.png,0.78742695,-39.99225,-53.763763,0.31519604,-18.474888,-20.238678,-3.315731,-17.579792,-20.685253,-4.2949424,-16.990078,-21.419983,1.715951,-17.210556,-12.417496,-1.4458137,25.364758,13.654349,0.09644842,25.51955,15.077357,1.0534415,20.96276,64.899826,-0.67958975,22.505161,63.350903,-3.9797463,-35.464966,-41.65866,-1.5997801,-34.790348,-33.10275,-0.39237213,46.32752,78.55418,-0.5831413,48.02471,78.42826,-0.7018714,-76.052925,-92.95142,-3.3028011,-74.18689,-89.33751,-3.670247,86.91548,129.84694,1.1198797,87.42125,134.66302,-0.7018714,-76.052925,-92.95142,-3.3028011,-74.18689,-89.33751,-23.177872,1.4161797,-7.4702377,-13.023787,-0.5155411,-0.65865517,-17.166979,1.1957016,1.5322495,-14.756818,1.0268593,-2.2075806,mountain
658,6_003.png,1.1851478,-39.982445,-59.74391,0.69868374,-17.667969,-25.719086,-4.55095,-16.435238,-20.160366,-6.562236,-18.249931,-22.093765,2.0730972,-16.999886,-12.876366,-1.1395116,25.889261,6.4482,-0.408998,26.379326,10.155251,-0.11263895,23.122427,59.648872,-1.029522,23.805824,57.820293,-5.863552,-35.9179,-47.81285,-2.4778528,-33.435123,-33.03673,-1.2521505,49.01169,66.09707,-1.43852,50.18515,67.97555,-2.1078305,-76.60302,-106.68762,-3.8632789,-72.71489,-93.64978,-5.007872,89.69681,124.97184,-0.05309391,89.46491,128.5886,-2.1078305,-76.60302,-106.68762,-3.8632789,-72.71489,-93.64978,-25.361347,1.7101059,4.011574,-14.240053,-0.43792152,3.8981876,-16.726015,2.9601517,13.228973,-15.156937,0.24547577,2.0696106,mountain
659,6_004.png,0.5008664,-39.996864,-42.631363,1.8339024,-18.45398,-17.170147,-3.0888824,-18.924393,-20.491302,-6.625299,-17.944145,-13.017277,3.9293146,-18.076298,-10.723228,-1.2214422,27.454647,6.8657446,2.3482347,28.318521,9.542771,0.2305069,22.711708,68.06286,1.516175,22.595957,68.25188,-4.7913966,-36.398125,-30.187424,0.84043217,-37.00069,-31.21453,-0.9909353,50.166355,74.928604,3.8644097,50.91448,77.79465,-1.0216026,-76.34652,-71.27905,-1.927629,-77.04602,-75.38563,-4.7607293,90.11475,116.02023,6.632471,90.95981,121.965744,-1.0216026,-76.34652,-71.27905,-1.927629,-77.04602,-75.38563,-26.317558,-0.63581467,-6.569935,-11.287243,0.7954006,2.507719,-15.762945,-0.7679672,-4.2758865,-10.0015745,0.67964935,2.6967316,mountain
660,6_005.png,0.54972076,-39.996223,-49.72995,1.8973141,-18.849777,-19.525772,-3.9033985,-18.342838,-18.812267,-7.7152214,-15.870026,-18.27639,3.4603367,-15.9701805,-13.643303,-1.8738217,25.49326,14.882995,1.6494651,26.155376,15.205781,-0.14243555,21.552773,64.89639,0.70791864,22.832905,64.99038,-5.8179073,-34.719803,-37.802162,-0.44306183,-34.31302,-32.45557,-2.0162573,47.046032,79.77939,2.3573837,48.98828,80.19616,-2.057602,-74.898285,-86.14636,-3.1039257,-74.126976,-83.57127,-5.7765627,87.22452,128.1236,5.0182476,88.80224,131.31186,-2.057602,-74.898285,-86.14636,-3.1039257,-74.126976,-83.57127,-26.99736,0.5600319,-0.13839722,-11.252191,0.3506813,2.242382,-15.821801,0.459877,4.49469,-10.401836,1.6308136,2.3363724,mountain
661,6_006.png,0.57843256,-39.99582,-51.377678,1.3145342,-18.906326,-18.784672,-3.6839828,-18.17218,-19.254944,-7.2480874,-16.079723,-18.551239,3.7174034,-16.024708,-12.877441,-1.9049602,25.87083,9.393701,1.5513358,26.59612,12.588024,0.23290682,22.192476,65.479324,0.82294655,23.658993,64.03445,-5.933553,-34.98605,-37.33591,0.033420563,-34.196888,-32.132385,-1.6720533,48.063305,74.873024,2.3742824,50.255116,76.62247,-2.2887836,-75.40369,-86.920265,-2.454484,-73.77089,-85.30338,-5.316823,88.48094,124.45738,4.862187,89.82912,129.79346,-2.2887836,-75.40369,-86.920265,-2.454484,-73.77089,-85.30338,-25.86783,1.3160629,-4.024872,-11.280343,0.46357536,3.2263632,-14.90234,1.3710785,1.6489258,-10.690304,1.9300919,1.7814865,mountain
662,6_007.png,1.2171321,-39.98148,-73.6219,0.34984112,-17.819084,-30.268394,-3.223343,-17.499146,-31.286507,-6.2407746,-18.073036,-26.432426,1.8316851,-16.940811,-26.199432,-1.993135,26.515484,2.9873576,1.3585215,27.480175,8.581083,-0.0672164,21.856037,70.63719,0.51549673,22.905125,66.49541,-5.8909335,-35.89212,-56.70082,-1.3916578,-34.439957,-57.48594,-2.0603514,48.37152,73.62455,1.8740182,50.3853,75.076485,-1.8806586,-76.51945,-129.12753,-2.9676685,-73.77559,-132.30302,-6.0706263,88.99884,146.05127,3.450029,89.72093,149.89357,-1.8806586,-76.51945,-129.12753,-2.9676685,-73.77559,-132.30302,-24.118517,1.3626633,-4.3777237,-11.607391,0.71572495,4.6244802,-16.046057,2.4948883,-4.1447296,-11.024677,1.7648125,0.48269653,mountain
663,6_008.png,0.7947471,-39.992104,-69.2659,0.6121979,-18.47556,-27.171524,-3.2914658,-17.755802,-28.133522,-6.6735344,-17.531197,-24.201332,3.4875612,-17.2752,-20.77591,-2.1289902,26.443768,5.275502,1.3792372,27.307972,9.384777,-0.15225506,21.729218,71.639725,0.20214033,23.320026,67.84395,-6.0613365,-36.006756,-51.372856,0.19609547,-35.031002,-48.90943,-2.2812452,48.172985,76.91522,1.5813775,50.628,77.22873,-2.4235358,-76.68082,-119.05594,-1.852211,-74.34115,-119.75814,-5.919046,88.847046,144.5983,3.629684,89.93814,148.07744,-2.4235358,-76.68082,-119.05594,-1.852211,-74.34115,-119.75814,-24.661201,1.7212982,-5.3459167,-11.563204,0.50182724,2.890986,-14.500107,1.9772949,-1.9204941,-11.208809,2.092636,-0.90478516,mountain
664,6_009.png,1.0075564,-39.987305,-71.79552,0.32406235,-18.319359,-29.481712,-3.4802103,-18.238472,-29.102844,-6.452186,-17.199879,-25.455605,3.4957895,-16.052624,-21.59626,-2.5259323,25.570599,10.142778,1.2316604,26.710655,15.218819,0.2074151,21.703861,68.26999,0.2806139,23.560955,64.85755,-6.1281238,-35.519238,-54.937317,0.015579224,-34.291096,-50.699104,-2.3185172,47.27446,78.412766,1.5122743,50.27161,80.07637,-2.2896028,-76.271416,-124.76079,-1.8078289,-73.513535,-124.46666,-6.157038,88.026634,148.23624,3.3356824,89.49405,153.84393,-2.2896028,-76.271416,-124.76079,-1.8078289,-73.513535,-124.46666,-24.424166,0.8765564,-1.411789,-11.200371,0.4059906,7.2294636,-14.476191,2.0238113,2.4475555,-11.127172,2.2630844,3.8170319,mountain
665,6_010.png,1.0490716,-39.986244,-68.6855,0.51276493,-18.638489,-21.253792,-3.2833986,-17.911102,-26.460045,-6.9786663,-17.456772,-18.301254,3.684597,-16.996674,-18.779427,-2.1188374,25.971395,5.7721133,1.340764,26.904099,9.910462,0.22434187,21.738129,72.10231,0.53833294,24.075666,67.58925,-6.4659014,-36.09526,-39.555046,0.4011984,-34.907776,-45.23947,-1.8944955,47.709526,77.87442,1.879097,50.979763,77.49972,-2.4214268,-76.796425,-106.87505,-1.5451331,-74.1791,-115.29047,-5.93897,88.41069,145.19443,3.8254285,90.25108,147.55072,-2.4214268,-76.796425,-106.87505,-1.5451331,-74.1791,-115.29047,-24.478832,1.7124329,-9.462189,-11.23226,0.4879055,2.6134067,-13.815568,2.1725311,-9.940361,-10.918269,2.8254433,-1.8996506,mountain
666,6_011.png,1.0428762,-39.986404,-74.03563,1.0941353,-18.655724,-25.832253,-3.3386211,-18.725052,-30.242966,-7.1061974,-17.354065,-24.200447,4.762004,-16.710785,-23.64988,-1.7106037,25.4387,6.5871797,1.620534,26.952482,11.794798,0.5477834,22.339,67.56319,1.2677574,23.274124,64.83627,-6.012062,-36.00979,-50.0327,1.4233828,-35.435837,-53.892845,-1.1628203,47.7777,74.15037,2.8882914,50.22661,76.63107,-1.7804885,-76.45022,-121.88774,-0.72243834,-74.968216,-130.10905,-5.394394,88.21813,146.0054,5.0341125,89.75899,152.84729,-1.7804885,-76.45022,-121.88774,-0.72243834,-74.968216,-130.10905,-25.636572,0.2203598,-8.936676,-11.495283,0.89541626,5.0428276,-13.768371,0.86363983,-8.386108,-10.775309,1.8305397,2.3159103,mountain
667,6_012.png,0.6334517,-39.99498,-68.263626,1.196311,-17.483814,-27.06372,-3.1693964,-18.049847,-30.796257,-6.483613,-18.644516,-25.648354,3.7296667,-18.46138,-22.787811,-1.6529503,25.779247,7.8225245,1.6080637,27.114344,12.521838,0.459167,22.525583,66.692894,0.8364606,23.310589,64.01171,-5.287302,-36.12833,-52.712074,0.5602703,-36.511227,-53.58407,-1.1937833,48.30483,74.51542,2.4445243,50.424934,76.53355,-1.6257191,-76.91413,-117.80385,-1.8344092,-75.715385,-125.019554,-4.855366,89.09064,139.6072,4.839204,89.62909,147.96902,-1.6257191,-76.91413,-117.80385,-1.8344092,-75.715385,-125.019554,-25.429455,0.63103485,-10.224304,-11.746471,0.95052147,4.551254,-15.216175,0.81417084,-7.363762,-11.369177,1.735527,1.8700714,mountain
668,6_013.png,1.0069838,-39.987324,-72.69501,-0.22077179,-18.299648,-24.498283,-3.285903,-18.173275,-33.022987,-5.5981717,-17.711296,-22.43023,2.6565027,-17.726593,-24.66896,-2.095076,25.890583,6.0914936,1.453383,27.46801,10.949681,0.26279068,22.30522,67.85181,0.9423499,23.385374,64.3761,-5.8189435,-36.010944,-46.928513,-0.62940025,-35.899868,-57.691948,-1.8322854,48.1958,73.9433,2.3957329,50.853386,75.32578,-2.042314,-76.95187,-116.2039,-2.3920622,-74.93358,-133.80658,-5.608915,89.136734,143.21869,4.158395,89.8871,151.44041,-2.042314,-76.95187,-116.2039,-2.3920622,-74.93358,-133.80658,-23.258507,1.5777359,-15.3804245,-11.105624,1.1215706,4.8417063,-15.003832,1.562439,-17.619156,-10.426065,2.201725,1.366005,mountain
669,6_014.png,0.42297268,-39.997765,-52.069103,0.25139904,-18.0672,-18.726227,-3.5153236,-18.222576,-19.73088,-5.5672746,-17.505806,-18.84517,3.6030703,-18.058891,-12.740524,-1.9724979,27.114532,5.7065244,1.7139726,27.469343,9.09107,0.03421116,21.734089,69.95143,0.5460143,23.57451,66.81012,-5.3158755,-35.573006,-37.571396,0.08774662,-36.281467,-32.471405,-1.9382868,48.84862,75.65796,2.2599869,51.043854,75.901184,-2.0227866,-75.985756,-87.851715,-2.359397,-75.86425,-86.32929,-5.2313757,89.261375,125.93828,4.7071304,90.62663,129.75906,-2.0227866,-75.985756,-87.851715,-2.359397,-75.86425,-86.32929,-24.228241,0.65089417,-4.6500473,-11.034817,0.3311062,3.3167129,-15.057898,0.09780884,1.4545975,-10.523013,2.1715279,0.17539978,mountain
670,6_015.png,0.110860825,-39.999847,-68.76013,0.44428635,-17.378113,-24.570229,-2.8196697,-18.229149,-30.739548,-6.7346535,-18.13108,-23.085922,3.3305454,-17.959373,-22.582481,-1.9778023,25.377575,9.0397835,1.8021307,26.045021,13.166901,0.3641529,21.53192,68.81326,0.8660736,22.210363,66.24715,-6.290367,-35.509193,-47.65615,0.5108757,-36.188522,-53.32203,-1.6136494,46.909496,77.85305,2.6682043,48.255383,79.41405,-3.369719,-76.20636,-113.04058,-2.1880507,-75.49105,-125.457855,-4.5342975,87.60666,143.23749,5.3671308,87.55791,151.54987,-3.369719,-76.20636,-113.04058,-2.1880507,-75.49105,-125.457855,-23.499144,0.37422943,-13.46904,-10.83568,0.49806976,3.578785,-13.433945,0.5459366,-12.965599,-10.333759,1.1765137,1.0126724,mountain
671,6_016.png,0.34154677,-39.998543,-62.660637,0.8247595,-18.029942,-18.164585,-2.6192598,-18.796227,-21.397728,-5.7401047,-16.635296,-17.241028,2.8193588,-16.998055,-14.017906,-0.9760027,24.651684,13.136669,2.1943183,25.646627,16.300892,0.9168725,21.489052,65.88218,1.4476697,22.481947,65.09667,-4.915345,-34.665237,-35.405613,0.20009899,-35.79428,-35.415634,-0.05913019,46.140736,79.018845,3.641988,48.128574,81.39757,-1.5766268,-74.68632,-94.86284,-2.4555259,-75.77029,-101.279686,-3.3978486,86.16182,138.47607,6.297613,88.104576,147.26163,-1.5766268,-74.68632,-94.86284,-2.4555259,-75.77029,-101.279686,-23.860367,-0.9648323,-8.617584,-11.251682,0.75131416,4.186611,-15.300902,-1.327591,-5.3944626,-10.720885,1.7442093,3.4011078,mountain
672,6_017.png,0.37305117,-39.99826,-56.299294,1.5657969,-18.073238,-18.269222,-2.8690157,-18.397152,-18.353191,-6.0521574,-16.553741,-17.876518,2.997014,-16.712341,-12.093727,-1.7504082,24.766304,11.68373,1.8259306,25.819601,15.633018,0.68557405,20.939217,69.13981,1.5038049,22.24977,66.98888,-4.4863605,-34.62698,-36.14574,0.12799835,-35.109493,-30.446918,-1.0648341,45.70552,80.82354,3.3297355,48.06937,82.621895,-1.4224343,-74.9288,-90.70887,-2.1898255,-74.80419,-88.482376,-4.1287603,86.00734,135.38667,5.647559,87.76407,140.65735,-1.4224343,-74.9288,-90.70887,-2.1898255,-74.80419,-88.482376,-24.402943,-0.09749603,-2.3979874,-11.01004,0.6725979,5.1075993,-15.35377,-0.2560959,3.3848038,-10.19181,1.9831505,2.956665,mountain
673,6_018.png,-0.039933205,-39.99998,-76.56167,1.0566263,-17.82697,-28.811981,-3.1465282,-18.35247,-31.089523,-5.1490607,-16.37746,-29.129967,2.6179066,-17.272469,-24.569756,-2.6066442,25.054718,10.657957,1.313334,25.71094,14.728044,0.28863287,21.149328,70.676704,0.9905019,23.34933,67.08376,-4.0924344,-34.20443,-57.941948,-0.5286217,-35.62494,-55.65928,-2.3180113,46.20405,81.33466,2.3038359,49.06027,81.811806,-1.4092379,-74.869644,-131.26147,-3.2916846,-74.95969,-135.46309,-5.001208,86.86926,154.6542,5.066899,88.39502,161.6156,-1.4092379,-74.869644,-131.26147,-3.2916846,-74.95969,-135.46309,-24.248705,0.5635414,-7.977188,-10.679313,0.414793,4.8547106,-16.481737,-0.33146667,-3.416977,-9.977444,2.6147957,1.2617645,mountain
674,6_019.png,0.3076346,-39.99882,-76.36009,0.5329275,-18.05009,-30.096,-3.845601,-17.934338,-32.019867,-7.0713468,-17.898788,-25.118057,3.7291098,-18.112518,-25.263893,-1.4843173,25.435781,9.08301,1.9193563,26.31485,13.080809,0.5421071,21.18672,69.71036,0.99530697,22.941628,66.25591,-6.5384192,-35.94888,-55.214058,-0.11649132,-36.046856,-57.28376,-0.9422102,46.6225,78.793365,2.9146633,49.256477,79.33672,-3.226544,-76.50429,-129.89928,-2.8130975,-75.48909,-135.31873,-4.2540855,87.1779,153.47858,5.6112695,88.698715,157.37169,-3.226544,-76.50429,-129.89928,-2.8130975,-75.48909,-135.31873,-25.180674,0.84041595,-3.5999985,-11.38999,0.49056053,5.6714134,-14.380217,0.6266861,-3.7458344,-10.93679,2.2454681,2.2169724,mountain
675,7_000.png,1.7668533,-39.960957,-31.177824,4.6663504,-17.461353,-18.484077,-3.128745,-17.742374,-22.901337,-4.1971216,-18.959995,-13.355099,5.345781,-19.745953,-9.180016,-2.4620247,25.746822,7.7728395,-0.024649143,26.66931,11.130578,-1.3573179,22.117556,60.672543,-1.1151009,24.0555,57.655323,0.46922874,-36.42135,-31.839176,2.2170358,-37.488327,-32.081352,-3.8193426,47.86438,68.44538,-1.13975,50.724808,68.785904,4.624931,-77.277306,-59.20265,1.5950403,-76.55428,-67.073524,-7.9750447,88.72034,95.80885,-0.51775455,89.79077,103.778076,4.624931,-77.277306,-59.20265,1.5950403,-76.55428,-67.073524,-24.595974,0.70653534,-8.8773,-9.585806,0.120046616,6.526399,-15.053072,-0.079422,-4.702217,-9.343588,2.057991,3.5091782,mountain
676,7_001.png,2.4619071,-39.924168,-36.45507,4.750948,-17.496883,-19.050472,-4.2746787,-16.369202,-25.610542,-3.5407467,-19.025208,-11.940964,4.851182,-20.093021,-6.715576,-1.588778,27.110228,3.7553525,-0.22969484,27.438263,6.9060636,-1.6165223,23.461376,58.323517,-1.2731075,25.97606,54.52427,1.2102013,-36.52209,-30.991436,0.5765033,-36.462223,-32.32612,-3.2053003,50.5716,62.07887,-1.5028024,53.414326,61.430332,5.652309,-77.52118,-64.80313,1.0582099,-75.31147,-71.42457,-7.647408,91.570694,95.890564,-1.984509,92.263565,100.52878,5.652309,-77.52118,-64.80313,1.0582099,-75.31147,-71.42457,-25.702454,1.9513512,-14.714748,-11.357342,-0.99814034,0.28278446,-17.310524,0.8835373,-9.489361,-11.013927,1.5165443,-3.5164642,mountain
